-0.9972638618,0.007018610009
-0.9856115115,0.01627439473
-0.9647622556,0.02539206531
-0.9349060759,0.03427386291
-0.8963211558,0.04283589802
-0.8493676137,0.05099805926
-0.794483796,0.05868409348
-0.7321821187,0.06582222278
-0.6630442669,0.07234579411
-0.5877157572,0.07819389579
-0.5068999089,0.08331192423
-0.4213512761,0.087652093
-0.3318686023,0.0911738787
-0.2392873623,0.09384439908
-0.1444719616,0.09563872008
-0.04830766569,0.09654008851
0.04830766569,0.09654008851
0.1444719616,0.09563872008
0.2392873623,0.09384439908
0.3318686023,0.0911738787
0.4213512761,0.087652093
0.5068999089,0.08331192423
0.5877157572,0.07819389579
0.6630442669,0.07234579411
0.7321821187,0.06582222278
0.794483796,0.05868409348
0.8493676137,0.05099805926
0.8963211558,0.04283589802
0.9349060759,0.03427386291
0.9647622556,0.02539206531
0.9856115115,0.01627439473
0.9972638618,0.007018610009
